Tipo de Publicacion;Titulo;Nombre de Publicacion;Estado;Ambito;Tipo;Autores;Ejercicio
ARTICULO;The interplay of riverscape features and exotic introgression on the genetic structure of the Mexican golden trout (Oncorhynchus chrysogaster), a simulation approach;Journal of Biogeography                                                                                                                                                                                 ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Escalante, M. A., Garcia De Leon, F. J., Ruiz Luna, A., Landguth, E., Manel, S.;2018
ARTICULO;Status of the American oyster Crassostrea virginica (Mollusca: Ostreidae) resource in Cauto river, Cuba;REVISTA BIO CIENCIAS                                                                                                                                                                                    ;PUBLICADO;NACIONAL;INDEXADO ISI O CONACYT;Betanzos Vega, A., Mazon Suastegui, J. M., Puga Millan, R., Aviles Quevedo, M., Formoso Garcia, M.;2018
ARTICULO;Las minas marinas del Golfo de California: del extractivismo a la sustentabilidad;Relaciones Estudios de Historia y Sociedad                                                                                                                                                              ;PUBLICADO;NACIONAL;INDEXADO ISI O CONACYT;Carino, M., Monteforte Sanchez, M.;2018
ARTICULO;Lessons for Sustainable Development: Marine Mammal Conservation Policies and Its Social and Economic Effects;Sustainability                                                                                                                                                                                          ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Manjarrez Bringas, N., Aragon Noriega, E. A., Beltran Morales, L. F., Cordoba Matson, M. V., Ortega Rubio, A.;2018
ARTICULO;BACTERIAL COMMUNITIES OF THE OYSTERS Crassostrea corteziensis AND C. sikamea OF COSPITA BAY, SINALOA, MEXICO;Rev. Int. Contam. Ambie.                                                                                                                                                                                ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Luis Villasenor, I. E., Zamudio Armenta, O. O., Voltolina Lobina, D., Rochin Arenas, J. A., Gomez Gil, B., Audelo Naranjo, J. M., Flores Higuera, F. A.;2018
ARTICULO;Acute Toxicity of Mercury and Nervous Tissue Damage in Postlarvae and Juveniles of Litopenaeus vannamei;Thalassas: An International Journal of Marine Sciences                                                                                                                                                  ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Ross Munoz, S., Abad Rosales, S. M., Aguilar Juarez, M., Frias Espericueta, M. G., Voltolina Lobina, D.;2018
ARTICULO;Total Mercury in the Mangrove Oyster Crassostrea corteziensis of the Subtropical Urias Lagoon (NW Mexico);Turkish Journal of Fisheries and Aquatic Sciences                                                                                                                                                       ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Frias Espericueta, M. G., Vargas Jimenez, A., Ruelas Inzunza, J., Osuna Lopez, I., Aguilar Juarez, M., Bautista Covarrubias, J. C., Voltolina Lobina, D.;2018
ARTICULO;Increasing doses of potassium increases yield and quality of muskmelon fruits under greenhouse;Horticultura Brasileira                                                                                                                                                                                 ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Preciado Rangel, P., Salas Perez, L., Gallegos Robles, M. A., Ruiz Espinoza, F. H., Ayala Garay, A. V., Fortis Hernandez, M., Murillo Amador, B.;2018
ARTICULO;Allometry in Callinectes bellicosus (Stimpson, 1859) (Decapoda: Brachyura: Portunidae): single-power model versus multi-model approach;Journal of Crustacean Biology                                                                                                                                                                           ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Rodriguez Dominguez, G., Castillo Vargasmachuca, S. G., Perez Gonzalez, R., Aragon Noriega, E. A.;2018
ARTICULO;Control of AHPND by phages: a promising biotechnological approach;Reviews in Aquaculture                                                                                                                                                                                  ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Angulo Valadez, C. E., Loera Muro, A., Trujillo Garcia, E. A., Luna Gonzalez, A.;2018
ARTICULO;Attractability and palatability of ingredients in longarm river prawn Macrobrachium tenellum feed;Latin American Journal of Aquatic Research                                                                                                                                                              ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Montoya Martinez, C., Nolasco Soria, H. G., Vega Villasante, F., Carrillo Farnes, O., Alvarez Gonzalez, A., Civera Cerecedo, R.;2018
ARTICULO;The potential of using solarized cattle manure fertilizer and planting densities to cultivate the cactus Opuntia ficus-indica L.;JOURNAL OF THE PROFESSIONAL ASSOCIATION FOR CACTUS DEVELOPMENT                                                                                                                                          ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Salazar Sosa, E., Trejo Escareno, H. I., Orona Castillo, I., Salazar Melendez, E., Hernandez Montiel, L. G., Murillo Amador, B.;2018
ARTICULO;Bromatological characterization of Moringa oleifera foliage in different development stages;Cuban Journal of Agricultural Science                                                                                                                                                                   ;PUBLICADO;INTERNACIONAL;ABRITRADOS;Mendez Martinez, Y., Suarez, F. O., Verdecia, D. M., Herrera, R. S., Labrada, J. A., Murillo Amador, B., Ramirez, J. L.;2018
ARTICULO;Incorporation of Actinobacillus pleuropneumoniae in Preformed Biofilms by Escherichia coli Isolated From Drinking Water of Swine Farms;Frontiers in Veterinary Science                                                                                                                                                                         ;PUBLICADO;INTERNACIONAL;ABRITRADOS;Ramirez Castillo, F. Y., Loera Muro, A., Vargas Padilla, N. D., Moreno Flores, A. C., Avelar Gonzalez, F. J., Harel, J., Jacques, M., Oropeza, R., Barajas Garcia, C. C., Guerrero Barrera, A. L.;2018
ARTICULO;VIABILIDAD DE PROPAGULOS MICORRIZOGENOS-ARBUSCULARES EN PLANTACIONES DE CAFE (Coffea arabica) PERTURBADOS POR LA EROSION;Agroproductividad                                                                                                                                                                                       ;PUBLICADO;NACIONAL;ABRITRADOS;Lara Capistran, L., Gomez Merino, F. C., Hernandez Montiel, L. G., Reyes Perez, J. J., Zulueta Rodriguez, R.;2018
ARTICULO;Variacion fenotipica infraespecifica de la codorniz de California (Callipepla californica, Aves: Odontophoridae) de la peninsula de Baja California, Mexico;Huitzil, Revista Mexicana de Ornitologia                                                                                                                                                                ;PUBLICADO;NACIONAL;INDEXADO ISI O CONACYT;Cabrera Huerta, M., Ruiz Campos, G., De la Cueva, H., Unitt, P., Garcia De Leon, F. J.;2018
ARTICULO;Estimating production costs of preadult redclaw crayfish, Cherax quadricarinatus, reared in a commercial nursery system: A stochastic bioeconomic approach;Journal of the World Aquaculture Society                                                                                                                                                                ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Nunez Amao, L., Naranjo Paramo, J., Hernandez Llamas, A., Vargas Mendieta, M. F., Villarreal Colmenares, H.;2018
ARTICULO;Growth and survival of juvenile red drum, Sciaenops ocellatus, acclimated to freshwater at three different stocking densities in a partial recirculation system;Journal of the World Aquaculture Society                                                                                                                                                                ;PUBLICADO;INTERNACIONAL;INDEXADO ISI O CONACYT;Vela, M. A., Villarreal Colmenares, H., Araneda, M., Espinosa Faller, F.;2018
